vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,1471,9.8,CRD,30.5
CMT,1,1,68,0.1,CSH,3
CMT,1,1,905,4.4,CSH,16
CMT,1,1,467,1.1,CSH,7
CMT,1,1,290,1,CRD,5.5
CMT,1,1,2471,11.7,CRD,39.5
CMT,1,1,1511,11.8,CRD,35
CMT,1,2,237,0.9,CSH,5.5
CMT,1,1,116,0.3,CSH,3.5
CMT,1,1,581,1.7,CSH,8.5
CMT,1,2,759,3,CSH,12
CMT,1,1,536,1.1,CRD,8
CMT,1,1,336,1.7,CRD,7
CMT,1,1,302,1.9,CRD,7.5
CMT,1,1,510,1.2,CSH,7.5
CMT,1,1,1052,3.4,CSH,14.5
CMT,1,1,463,1.2,CSH,7
CMT,1,1,1212,5.6,CSH,20.5
CMT,1,1,1095,6.8,CSH,21.5
CMT,1,1,330,0.9,CSH,6
CMT,1,1,442,0.6,CSH,6.5
CMT,1,1,383,1,CRD,6.5
CMT,1,3,537,1.6,CSH,8
CMT,1,1,644,3.6,CRD,13.5
CMT,1,2,287,0.8,CSH,5.5
CMT,1,1,2087,13.2,CRD,39
CMT,1,1,271,1.3,CSH,6
CMT,1,1,1312,4.1,NOC,17
CMT,1,1,816,3,CSH,12.5
CMT,1,1,900,8.4,CSH,24.5
CMT,1,1,673,2.8,CRD,11
CMT,1,1,439,2.7,CRD,10
CMT,1,2,380,1.5,CSH,7
CMT,1,1,1045,3.7,CRD,15.5
CMT,1,1,784,1.4,CRD,9.5
CMT,1,1,1396,6,CRD,22
CMT,1,1,861,4.7,CRD,17
CMT,1,2,330,2,CSH,8
CMT,1,2,694,7.3,CRD,22
CMT,1,2,397,1.5,CSH,7
CMT,1,1,527,1.5,CSH,8
CMT,1,1,1447,2.3,CSH,15.5
CMT,1,1,1150,1.3,CRD,12
CMT,1,1,54,1,CRD,3
CMT,1,1,526,1.9,CSH,9
CMT,1,1,1043,3.3,CRD,14.5
CMT,1,1,952,4.4,CRD,16.5
CMT,1,2,396,1,CSH,6.5
CMT,1,2,828,3.4,CSH,13.5
CMT,1,2,317,2.1,CRD,7.5
CMT,1,1,817,8.9,CRD,25.5
CMT,1,1,999,2.6,CRD,13
CMT,1,1,875,3.4,CRD,14
CMT,1,1,1156,3.4,CRD,15.5
CMT,1,1,276,1,CSH,5.5
CMT,1,1,197,0.9,CRD,5
CMT,1,1,1225,2.7,CSH,14.5
CMT,1,1,443,2.2,CSH,9
CMT,1,1,283,0.7,CRD,5
CMT,1,2,374,1.1,CRD,6.5
CMT,1,1,267,0.5,CRD,4.5
CMT,1,1,539,1.9,CRD,8.5
CMT,1,1,916,3.5,CSH,14
CMT,1,1,1848,14.2,CSH,40
CMT,1,1,230,0.8,CRD,5
CMT,1,2,600,2.6,CRD,10.5
CMT,1,1,301,1.1,CSH,6
CMT,1,1,569,1.2,CSH,8
CMT,1,1,2245,9.4,CSH,34
CMT,1,1,723,2.3,CRD,11
CMT,1,1,447,1,CSH,6.5
CMT,1,1,437,0.5,CSH,6
CMT,1,2,769,0.9,CSH,9
CMT,1,1,413,1.3,CSH,7
CMT,1,1,906,1.2,CSH,10.5
CMT,1,1,1203,3,CSH,15
CMT,1,1,646,1.1,CSH,8
CMT,1,1,221,0.5,CRD,4.5
CMT,1,1,857,1.9,CRD,11
CMT,1,1,211,1.3,CSH,6
CMT,1,1,537,2.7,CSH,10.5
CMT,1,1,766,2.5,CRD,12
CMT,1,1,1210,3.8,CSH,17
CMT,1,2,203,0.8,CSH,5
CMT,1,1,149,1,CRD,5
CMT,1,1,708,2.3,CSH,11.5
CMT,1,2,771,8.5,CRD,24.5
CMT,2,1,526,7.4,CSH,52
CMT,1,1,203,0.7,CRD,4.5
CMT,1,1,125,0.4,CRD,4
CMT,1,1,326,1,CRD,6
CMT,1,1,1014,3.1,CRD,14
CMT,1,1,266,0.8,CSH,5
CMT,1,1,654,1,CRD,8
CMT,1,1,992,2,CRD,12
CMT,1,1,289,0.7,CSH,5
CMT,1,1,1023,3,CRD,14
CMT,1,1,290,1.6,CSH,7
CMT,1,1,872,3.2,CRD,14
CMT,1,1,430,1.2,CSH,7
CMT,1,1,501,2.7,CRD,9.5
CMT,1,1,375,2.5,CRD,9.5
CMT,1,2,774,3,CSH,12
CMT,1,2,1256,6,CSH,20
CMT,1,1,337,1.2,CSH,6
CMT,1,1,847,3,CSH,12.5
CMT,1,2,415,1.5,CRD,7.5
CMT,1,2,171,0.7,CSH,4.5
CMT,1,1,1790,6.7,CRD,25.5
CMT,1,1,185,0.7,CRD,4.5
CMT,1,2,1183,2.2,CRD,14
CMT,1,2,679,2,CSH,10
CMT,1,2,621,3.1,CSH,12.5
CMT,1,2,405,1.5,CSH,7.5
CMT,1,1,607,1.8,CRD,9
CMT,1,2,313,1.4,CRD,6.5
CMT,1,1,525,1.8,CSH,8.5
CMT,1,1,165,0.7,CSH,4
CMT,1,1,592,1.4,CSH,8.5
CMT,1,1,158,0.5,CRD,4
CMT,1,1,395,1.3,CRD,7
CMT,1,1,1858,12.2,CSH,37.5
CMT,1,1,1208,5.3,CRD,20
CMT,1,1,1344,2.8,CRD,15.5
CMT,1,2,266,0.7,CRD,5
CMT,1,1,422,1.7,CRD,8.5
CMT,1,1,515,1.3,CRD,7.5
CMT,1,1,1310,3.1,CSH,15.5
CMT,1,2,1223,1.9,CSH,13.5
CMT,1,1,409,1,CSH,6.5
CMT,1,1,651,1,CRD,8.5
CMT,1,1,99,0.4,CSH,3.5
CMT,1,1,650,1.3,CRD,8.5
CMT,1,1,405,1.8,CRD,7.5
CMT,1,1,381,1.1,CSH,6.5
CMT,1,2,324,0.7,CSH,5.5
CMT,1,3,1404,4,CRD,18
CMT,1,2,377,1.3,CRD,7
CMT,1,1,744,5.3,CSH,16
CMT,1,1,1180,9.5,CSH,28
CMT,1,2,579,2.2,CRD,9.5
CMT,1,1,1224,3,CRD,15
CMT,1,1,251,1.4,CSH,6.5
CMT,1,1,1364,10.9,CRD,31.5
CMT,1,2,334,0.1,CSH,5
CMT,1,3,1594,9.9,CSH,30.5
CMT,1,1,302,0.9,CRD,5.5
CMT,1,1,749,2.2,CSH,11
CMT,1,1,1126,2.8,CRD,14.5
CMT,1,1,856,1.5,CSH,10.5
CMT,1,1,413,1.1,CSH,7
CMT,1,2,1958,10.2,CRD,34
CMT,1,1,815,1.5,CSH,10
CMT,1,1,760,1.2,CSH,9
CMT,1,2,789,2.1,CRD,11.5
CMT,1,1,373,0.8,CSH,5
CMT,4,2,11,0,CSH,2.5
CMT,1,1,209,0.9,CSH,5
CMT,1,1,473,2,CSH,8.5
CMT,1,4,185,0.5,CSH,4.5
CMT,1,2,663,2.7,CSH,11
CMT,1,1,276,1.2,CSH,6
CMT,1,2,1133,7.3,CRD,23.5
CMT,1,1,580,3,CSH,11.5
CMT,1,1,7,0,CSH,2.5
CMT,1,1,768,1.2,CSH,9.5
CMT,1,1,888,2.1,CSH,11.5
CMT,1,1,858,8.5,CRD,24.5
CMT,1,1,1190,7.8,CSH,25
CMT,1,1,752,4,CSH,14
CMT,1,1,725,2.5,CSH,11.5
CMT,1,1,713,1.1,CSH,9
CMT,1,1,767,1.9,CRD,10.5
CMT,1,1,1345,2.8,CRD,15.5
CMT,1,2,1894,6.7,CSH,26.5
CMT,1,2,1122,3.4,CSH,15
CMT,1,1,228,1.4,CRD,6
CMT,1,1,731,2.7,CRD,11.5
CMT,1,2,641,2.1,CRD,9.5
CMT,1,1,2300,4.2,CRD,25
CMT,1,2,709,2,CRD,9.5
CMT,1,1,390,0.7,CRD,6
CMT,1,1,320,1.1,CSH,6.5
CMT,1,2,356,1.3,CRD,6.5
CMT,1,1,180,0.3,CSH,4
CMT,1,1,384,1,CSH,6.5
CMT,1,3,1133,2.7,CSH,13.5
CMT,1,2,670,2.3,CSH,10.5
CMT,1,1,507,2.2,CSH,9
CMT,1,1,532,1.9,CRD,9
CMT,1,1,152,0.6,CSH,4
CMT,1,2,214,0.6,CSH,4.5
CMT,1,1,542,1.8,CRD,8.5
CMT,1,2,994,3.3,CSH,13.5
CMT,1,2,252,0.8,CSH,5
CMT,1,3,1280,5.3,CRD,19
CMT,1,1,921,4.2,CRD,15.5
CMT,1,1,566,1.8,CSH,9
CMT,1,1,220,0.5,CSH,4.5
CMT,1,1,920,5.2,CSH,17.5
CMT,1,1,408,1.3,CSH,7
CMT,1,2,2323,10,CRD,34.5
CMT,1,1,487,2.6,CSH,10
CMT,1,2,1142,6,CRD,21
CMT,1,4,665,2.6,CRD,11
CMT,1,4,669,2.4,CSH,10
CMT,1,2,1066,5.4,CSH,19.5
CMT,1,1,1036,4,CSH,15.5
CMT,1,1,496,1.3,CRD,7.5
CMT,1,1,265,0.8,CSH,5
CMT,1,1,498,1.1,CRD,7.5
CMT,1,2,306,0.8,CSH,5.5
CMT,1,1,757,3.8,CRD,13.5
CMT,1,1,417,2.2,CRD,8.5
CMT,1,2,747,4.6,CSH,15
CMT,1,1,186,1.1,CRD,5.5
CMT,1,1,229,0.8,CRD,5
CMT,1,2,489,3.1,CRD,11
CMT,1,2,417,0.8,CRD,6.5
CMT,1,1,170,0.5,CSH,4
CMT,1,2,142,0.6,CRD,4
CMT,1,1,615,1.5,CRD,8.5
CMT,1,1,431,1.7,CRD,8
CMT,1,1,276,1.3,CSH,6
CMT,1,1,464,2,CRD,8.5
CMT,1,1,1055,4.2,CRD,17
CMT,1,1,553,2,CSH,9.5
CMT,1,1,1314,8.8,CRD,26.5
CMT,1,1,158,0.4,CRD,4
CMT,1,2,194,0.9,CSH,5
CMT,1,1,212,1.7,CRD,6.5
CMT,1,1,414,1.2,CRD,7
CMT,1,1,549,1.7,CRD,8.5
CMT,1,1,1628,9,CRD,28.5
CMT,1,1,216,0.8,CSH,5
CMT,1,1,469,1.2,CSH,7
CMT,1,3,421,1.3,CRD,7
CMT,1,2,167,0.5,CSH,4.5
CMT,1,3,765,2.2,CRD,10.5
CMT,1,2,860,3.4,CRD,13.5
CMT,1,1,461,1.7,CSH,8
CMT,1,2,172,0.7,CSH,4.5
CMT,1,2,852,3.9,CRD,15
CMT,1,1,409,1.6,CRD,7.5
CMT,1,1,641,2.8,CRD,11
CMT,1,2,243,0.8,CRD,5.5
CMT,1,1,315,1.3,CSH,6.5
CMT,1,1,1213,5.3,CSH,19.5
CMT,1,1,208,0.8,CSH,5
CMT,1,1,392,1.4,CSH,6.5
CMT,1,1,206,0.6,CSH,4.5
CMT,1,3,517,1.6,CRD,8
CMT,1,2,854,3.5,CRD,14
CMT,1,1,380,2.5,CRD,9
CMT,1,1,1349,7.5,CRD,24
CMT,1,1,387,1.1,CSH,6.5
CMT,1,2,689,3.4,CSH,13
CMT,1,2,203,0.8,CRD,5
CMT,1,1,834,2.5,CRD,12
CMT,1,1,219,0.5,CSH,4.5
CMT,1,1,575,1.4,CRD,8
CMT,1,2,1680,10.6,CSH,32.5
CMT,1,2,1386,6.1,CRD,21.5
CMT,1,1,390,1,CRD,6.5
CMT,1,1,204,0.9,CRD,5
CMT,1,1,9,0,NOC,2.5
CMT,1,2,1249,3.7,CSH,16.5
CMT,1,1,545,2,CRD,9.5
CMT,1,1,637,1.3,CSH,8.5
CMT,1,3,591,1.3,CSH,8.5
CMT,1,3,696,2.1,CRD,10.5
CMT,1,1,369,1.3,CRD,7
CMT,1,4,916,3,CSH,13
CMT,1,1,1166,3.1,CRD,15
CMT,1,1,405,0.8,CSH,6.5
CMT,1,4,750,3.4,CSH,13
CMT,1,1,293,0.9,CRD,5.5
CMT,1,2,912,3,CRD,13
CMT,1,1,596,1.3,CRD,8
CMT,1,1,1165,7.9,CRD,24.5
CMT,1,4,821,2.4,CSH,12
CMT,1,1,414,1.6,CSH,7.5
CMT,1,2,472,1.7,CSH,8
CMT,1,2,470,1.4,CRD,7.5
CMT,1,2,646,2.8,CSH,11
CMT,1,2,510,2.7,CRD,11
CMT,1,2,540,2.3,CRD,9.5
CMT,1,2,285,1.7,CRD,7
CMT,1,1,197,0.3,CRD,4
CMT,1,1,353,1.3,CSH,6.5
CMT,1,2,762,4.1,CRD,14.5
CMT,1,2,562,2.3,CRD,10
CMT,1,1,617,1.4,CRD,8.5
CMT,1,1,341,1.5,CRD,7
CMT,1,2,390,1.3,CRD,6.5
CMT,1,3,318,0.7,CRD,5.5
CMT,1,1,999,2.9,CSH,14
CMT,1,1,103,0.2,CSH,3.5
CMT,1,2,669,2.5,CRD,11
CMT,1,1,503,1.5,CRD,8
CMT,1,1,470,1.1,CRD,7
CMT,1,2,826,2.8,CSH,12
CMT,1,1,233,0.6,CSH,5
CMT,1,2,529,0.5,CSH,6.5
CMT,1,3,512,1.6,CSH,8.5
CMT,1,2,698,4.1,CRD,14
CMT,1,1,292,1.3,CRD,6
CMT,1,2,534,2.5,CSH,10
CMT,1,2,1002,3.4,CSH,14
CMT,1,1,727,2.5,CRD,11
CMT,1,1,796,3,CSH,12
CMT,1,1,167,0.8,CRD,4.5
CMT,1,3,283,1.2,CRD,6
CMT,1,2,1346,3.3,CSH,16
CMT,1,1,1224,5.5,CSH,19
CMT,1,1,1403,3.2,CRD,16
CMT,1,1,592,1.2,CSH,8
CMT,1,1,359,0.9,CSH,6
CMT,1,2,336,1.5,CSH,7
CMT,1,1,1178,6.9,CRD,22.5
CMT,1,1,120,0.3,CSH,3.5
CMT,1,1,500,1.3,CRD,7.5
CMT,1,1,304,1.7,CRD,7
CMT,1,1,227,1.3,CRD,5.5
CMT,1,1,697,3,CRD,11.5
CMT,1,1,97,0.5,CSH,4
CMT,1,2,413,2.1,CSH,8.5
CMT,1,1,872,3.6,CSH,14.5
CMT,1,2,652,3,CSH,11.5
CMT,1,2,292,0.6,CSH,5.5
CMT,1,2,516,3.1,CSH,11.5
CMT,1,3,301,1.2,CSH,6
CMT,1,3,586,3,CSH,11
CMT,1,1,571,2.4,CRD,9.5
CMT,1,1,717,6.5,CRD,19.5
CMT,1,1,426,2.7,CRD,9.5
CMT,1,1,313,2.3,CSH,8.5
CMT,1,1,474,1.6,CSH,8
CMT,1,1,468,0.9,CRD,6.5
CMT,1,1,413,2.4,CRD,9.5
CMT,1,1,571,2.6,CRD,10.5
CMT,1,2,392,1,CRD,6.5
CMT,1,2,1034,6.9,CSH,22
CMT,1,1,874,4,CRD,14.5
CMT,1,1,852,3,CRD,13
CMT,1,1,559,2.5,CSH,10
CMT,1,1,630,2.9,CRD,11
CMT,1,3,513,1.2,CSH,7.5
CMT,1,1,539,2.6,CSH,10
CMT,1,1,1440,10.6,CSH,32
CMT,1,1,789,2.3,CSH,11
CMT,1,1,657,4.1,CRD,14
CMT,1,2,621,2.6,CRD,10.5
CMT,1,3,899,7.6,CSH,22.5
CMT,1,2,809,1.7,CSH,10.5
CMT,1,1,1469,6.4,CSH,23
CMT,1,1,218,0.7,CSH,5
CMT,1,1,1350,5.5,CSH,20.5
CMT,1,2,347,1.3,CSH,6.5
CMT,1,1,257,0.8,CRD,5.5
CMT,1,1,666,4,CSH,13.5
CMT,1,1,740,2.7,CRD,11.5
CMT,1,1,202,0.5,CSH,4.5
CMT,1,2,772,2.9,CRD,12
CMT,1,1,513,1.7,CRD,8.5
CMT,1,1,291,0.8,CRD,5.5
CMT,1,1,475,1.6,CSH,7.5
CMT,1,2,869,2.8,CRD,12.5
CMT,1,2,860,5,CRD,17.5
CMT,1,1,139,0.3,CSH,3.5
CMT,1,1,301,0.9,CRD,5.5
CMT,1,2,729,2.4,CSH,11
CMT,1,1,363,0.9,CRD,6
CMT,1,1,194,0.7,CSH,5
CMT,1,1,912,5.1,CSH,17.5
CMT,1,2,422,1.8,CSH,8.5
CMT,1,1,1198,5.3,CRD,19.5
CMT,1,1,206,0.9,CSH,5
CMT,1,1,236,1.2,CRD,6
CMT,1,1,173,0.4,CSH,4
CMT,1,1,530,2,CRD,9.5
CMT,1,1,416,1.5,CSH,7
CMT,1,1,1217,7.5,CRD,23
CMT,1,1,523,1.5,CRD,8.5
CMT,1,1,553,1.4,CRD,8.5
CMT,1,1,506,2.2,CSH,9.5
CMT,1,2,474,2.4,CRD,9.5
CMT,1,2,242,0.8,CSH,5
CMT,1,2,603,1.7,CSH,8.5
CMT,1,1,503,1.3,CRD,7.5
CMT,1,2,432,2.3,CSH,9
CMT,1,1,189,0.7,CSH,4.5
CMT,1,2,1568,6,CSH,21.5
CMT,1,3,356,1,CRD,6
CMT,1,2,352,1.4,CRD,6.5
CMT,1,3,902,2.8,CRD,13
CMT,1,1,208,1.5,CRD,6
CMT,1,2,985,6.6,CSH,20.5
CMT,1,1,503,2.3,CRD,9
CMT,1,1,657,3.2,CSH,12
CMT,1,1,554,2.6,CRD,10
CMT,1,2,482,1.5,CRD,7.5
CMT,1,1,166,0.7,CRD,4.5
CMT,1,1,1193,4.7,CRD,18
CMT,1,2,570,1.2,CRD,8
CMT,1,1,337,0.8,CSH,6
CMT,1,1,332,1.8,CRD,7.5
CMT,1,1,644,1.9,CRD,9
CMT,1,1,915,4.3,CRD,15.5
CMT,1,3,251,1.1,CSH,5.5
CMT,1,1,719,2.2,CRD,10.5
CMT,1,1,451,1.2,CSH,7.5
CMT,1,1,619,1.3,CRD,8.5
CMT,1,1,430,1.3,CSH,7
CMT,1,1,426,4.8,CRD,14.5
CMT,1,2,425,2,CRD,8.5
CMT,1,3,320,1.1,CRD,6.5
CMT,1,1,838,2.1,CRD,11
CMT,1,1,996,3.5,CRD,14.5
CMT,1,1,850,1.6,CSH,10.5
CMT,1,1,201,0.9,CRD,5
CMT,1,2,335,0.9,CRD,5.5
CMT,1,3,428,1.4,CSH,7
CMT,1,1,696,3.1,CSH,12.5
CMT,1,2,329,1,CSH,6.5
CMT,1,2,332,0.6,CSH,5.5
CMT,1,1,167,0.6,CSH,4
CMT,1,3,1334,6.6,CRD,22
CMT,1,1,183,0.6,CSH,4.5
CMT,1,2,418,1.9,CSH,8
CMT,1,1,597,3.1,CSH,11.5
CMT,1,1,489,1.7,CRD,8.5
CMT,1,1,135,0.4,CSH,4
CMT,1,1,567,2.7,CRD,10.5
CMT,1,1,1040,8.9,CRD,26.5
CMT,1,3,2388,7.7,CRD,31.5
CMT,1,1,394,1.2,CSH,6.5
CMT,1,3,107,0.3,CSH,3.5
CMT,1,1,345,1.6,CRD,7
CMT,1,2,494,2.6,CSH,10
CMT,1,1,159,0.7,CRD,4.5
CMT,1,4,470,2.5,CRD,10
CMT,1,2,577,1.4,CSH,7.5
CMT,1,1,680,1.9,CRD,9.5
CMT,1,2,940,3.9,CSH,15
CMT,1,3,634,1.3,CSH,8.5
CMT,1,1,723,3.2,CSH,11.5
CMT,1,2,701,2.1,CRD,10
CMT,1,2,1140,6.2,CSH,21
CMT,1,3,720,2.8,CSH,11.5
CMT,1,2,777,2,CRD,10
CMT,1,1,131,0.4,CSH,3.5
CMT,1,2,1019,4.7,CSH,17
CMT,1,1,674,3.7,CRD,13
CMT,1,1,263,1.2,CSH,6
CMT,1,1,1501,10.8,CRD,31
CMT,1,2,1359,4.4,CRD,18
CMT,1,1,366,1.1,CRD,6
CMT,1,2,618,1.5,CSH,9
CMT,1,1,247,0.7,CRD,5
CMT,1,1,293,0.5,CSH,5
CMT,1,1,485,1.5,CSH,8
CMT,1,2,358,0.6,CSH,6
CMT,1,1,797,3.7,CRD,13.5
CMT,1,1,424,1.2,CRD,7
CMT,1,1,568,2,CRD,9
CMT,1,1,537,1.4,CRD,8
CMT,1,1,386,0.7,CSH,6
CMT,1,1,476,1.1,CRD,7.5
CMT,1,1,481,1.1,CRD,7
CMT,1,1,124,0.3,CSH,3.5
CMT,1,1,484,1.7,CSH,8.5
CMT,1,1,184,0.8,CSH,5
CMT,1,1,441,1.1,CSH,7
CMT,1,1,558,2.3,CSH,10
CMT,1,1,282,0.9,CRD,5.5
CMT,1,2,422,1.1,CSH,7
CMT,1,2,212,0.9,CRD,5
CMT,1,1,489,1.2,CSH,7.5
CMT,1,1,609,1.8,CRD,9
CMT,1,1,350,1,CRD,6
CMT,1,1,1099,2.7,CRD,13.5
CMT,1,1,1010,2.6,CRD,13
CMT,1,1,290,0.7,CSH,5
CMT,1,1,322,0.8,CRD,5.5
CMT,1,1,247,0.6,CRD,5
CMT,1,1,532,2.2,CSH,9.5
CMT,1,1,138,0.3,CSH,4
CMT,1,1,306,0.9,CSH,5.5
CMT,1,2,562,1.5,CSH,8.5
CMT,1,1,255,1.1,CSH,6
CMT,1,2,425,1.8,CRD,8
CMT,1,1,1557,7,CRD,23.5
CMT,1,2,738,3.4,CSH,13
CMT,1,4,2085,6.9,CSH,27
CMT,1,2,748,1.5,CSH,9.5
CMT,1,2,784,2.9,CRD,13
CMT,1,3,400,1.7,CRD,7.5
CMT,1,1,714,1.9,CRD,10
CMT,1,2,293,0.9,CRD,5.5
CMT,1,1,318,1.2,CRD,6.5
CMT,1,1,1170,5.6,CSH,19.5
CMT,1,1,373,1.8,CRD,8
CMT,1,2,1234,6.6,CSH,22
CMT,1,1,522,2.1,CRD,9
CMT,1,3,299,1.1,CSH,6
CMT,1,1,755,3.2,CRD,13
CMT,1,1,71,0.2,CSH,3
CMT,1,2,608,2.2,CRD,9.5
CMT,1,1,146,0.4,CRD,4
CMT,1,1,275,1.1,CRD,6
CMT,1,1,456,1.6,CSH,7.5
CMT,1,1,1030,5.9,CRD,19.5
CMT,1,1,320,1,CRD,6
CMT,1,2,627,2,CRD,9.5
CMT,1,2,1078,5.4,CRD,19.5
CMT,1,1,199,0.9,CRD,5
CMT,1,1,766,3.7,CSH,13
CMT,1,2,542,3.6,CRD,12
CMT,1,3,512,2.3,CSH,9.5
CMT,1,1,502,2.1,CRD,9
CMT,1,2,258,1.6,CRD,6.5
CMT,1,1,140,0.6,CRD,4
CMT,1,1,778,3.4,CSH,13
CMT,1,1,859,2.4,CRD,12
CMT,1,1,433,2.3,CSH,9
CMT,1,1,387,1,CSH,6
CMT,1,1,865,6.5,CRD,19.5
CMT,1,2,1090,5.9,CRD,20.5
CMT,1,1,279,1.2,CRD,6
CMT,1,1,905,3.9,CRD,14.5
CMT,1,2,581,2.4,CRD,10.5
CMT,1,1,563,0.9,CRD,7.5
CMT,1,2,190,0.4,CRD,4.5
CMT,1,1,309,1.4,CRD,6.5
CMT,1,3,657,1.8,CRD,9.5
CMT,1,1,1194,9.2,CRD,27.5
CMT,1,1,718,1,CRD,9
CMT,1,1,254,0.8,CRD,5.5
CMT,1,1,198,1.2,CRD,5.5
CMT,1,2,380,1.1,CSH,6.5
CMT,1,1,1,0,NOC,2.5
CMT,1,1,1783,4.6,CRD,21
CMT,1,4,621,2.9,CSH,11.5
CMT,1,2,1304,4.3,CRD,18
CMT,1,1,635,3,CRD,11.5
CMT,1,2,921,5.1,CSH,17.5
CMT,1,1,91,0.5,CSH,3.5
CMT,1,1,887,3.1,CRD,13.5
CMT,1,1,482,1.7,CSH,8
CMT,1,1,1901,9.3,CRD,31
CMT,1,1,652,2.1,CRD,10
CMT,1,3,296,0.5,CSH,5
CMT,1,1,907,3,CRD,12.5
CMT,1,2,606,1.1,CRD,7.5
CMT,1,1,1782,9.1,CRD,29.5
CMT,1,1,940,3.6,CRD,13.5
CMT,1,1,323,0.7,CRD,5.5
CMT,1,1,465,1.5,CRD,7.5
CMT,1,1,384,2,CSH,8.5
CMT,1,1,529,1.9,CRD,8.5
CMT,1,1,1472,3.6,CRD,18
CMT,1,2,1042,4.7,CRD,17.5
CMT,1,2,927,4.3,CSH,15
CMT,1,1,421,1.8,CRD,8
CMT,1,1,680,3,CRD,12
CMT,1,3,328,1.2,CRD,6.5
CMT,1,2,905,2.7,CSH,12.5
CMT,1,1,144,0.4,CSH,4
CMT,1,1,656,2,CSH,9.5
CMT,1,1,673,4.9,CRD,15.5
CMT,1,1,666,1.4,CSH,9
CMT,1,1,464,1.4,CSH,7.5
CMT,1,2,298,1.3,CSH,6.5
CMT,1,2,104,0.2,CSH,3.5
CMT,1,2,208,1,CSH,5.5
CMT,1,1,355,1.8,CRD,7.5
CMT,1,1,608,2.6,CSH,10.5
CMT,1,2,972,3.9,CSH,15
CMT,1,1,1066,7.6,CRD,23.5
CMT,1,1,229,0.7,CSH,5
CMT,1,2,723,2.7,CRD,11.5
CMT,1,1,264,0.9,CRD,5.5
CMT,1,2,420,2.1,CSH,8.5
CMT,1,2,305,0.7,CSH,5.5
CMT,1,2,958,3.4,CRD,14
CMT,1,1,440,1.5,CSH,7.5
CMT,1,3,843,1.8,CRD,10.5
CMT,1,1,394,2,CRD,8
CMT,1,1,489,3,CRD,10.5
CMT,1,1,558,3.7,CRD,12
CMT,1,2,767,3.4,CSH,13
CMT,1,2,430,1.5,CSH,7.5
CMT,1,1,208,0.7,CRD,5
CMT,1,1,428,1.4,CSH,7.5
CMT,1,1,477,0.7,CSH,6.5
CMT,1,1,626,1.3,CRD,8.5
CMT,1,1,653,1.3,CRD,8.5
CMT,1,1,528,2.5,CSH,10.5
CMT,1,1,384,0.7,CSH,5.5
CMT,1,1,749,1.7,CSH,9.5
CMT,1,1,523,1.1,CSH,7.5
CMT,1,1,226,0.5,CSH,4.5
CMT,1,3,763,2.5,CRD,11.5
CMT,1,1,418,1.1,CSH,7
CMT,1,1,395,1.6,CRD,7
CMT,1,1,849,2.7,CSH,12
CMT,1,1,715,1.7,CRD,10
CMT,1,1,463,1.2,CSH,7.5
CMT,1,2,885,3.3,CSH,13
CMT,1,3,520,2.1,CSH,9
CMT,1,2,763,5.4,CSH,17.5
CMT,1,1,205,0.8,CRD,5
CMT,1,1,162,0.5,CRD,4
CMT,1,1,403,1.2,CRD,7
CMT,1,3,527,0.8,CSH,7
CMT,1,1,373,1,CSH,6
CMT,1,1,398,0.9,CRD,6
CMT,1,1,264,1,CRD,5.5
CMT,1,1,882,5.2,CSH,16.5
CMT,1,1,296,0.8,CRD,5.5
CMT,1,2,605,5.7,CRD,17.5
CMT,1,1,41,0.3,CSH,3
CMT,1,4,368,1.1,CSH,6.5
CMT,1,2,475,1.5,CSH,8
CMT,1,1,771,3.7,CRD,13.5
CMT,1,1,452,1.1,CRD,7
CMT,1,1,478,0.9,CRD,6.5
CMT,1,1,566,1.9,CRD,9.5
CMT,1,1,352,1,CSH,6
CMT,1,2,596,1.3,CSH,8
CMT,1,1,381,1,CSH,6.5
CMT,1,1,847,2.8,CRD,12
CMT,1,1,559,1.2,CRD,8
CMT,1,1,493,0.8,CRD,7
CMT,1,1,609,0.7,CRD,7.5
CMT,1,1,247,0.7,CSH,5
CMT,1,1,224,0.1,CRD,4
CMT,1,2,519,1.9,CRD,9
CMT,1,1,1485,19.8,CSH,52.5
CMT,1,1,120,0.5,CSH,4
CMT,1,1,2071,17.1,CRD,49
CMT,1,1,836,3.4,CRD,13
CMT,1,1,267,0.7,CSH,5
CMT,1,1,631,1.3,CSH,8.5
CMT,1,1,392,0.9,CRD,6.5
CMT,1,1,423,2,CSH,8.5
CMT,1,1,700,1.3,CSH,9
CMT,1,1,692,1.9,CSH,10
CMT,1,1,304,0.7,CSH,5.5
CMT,1,1,1182,2.3,CSH,13.5
CMT,1,1,217,0.6,CRD,4.5
CMT,1,2,378,1.6,CSH,7.5
CMT,1,1,854,4,CRD,14.5
VTS,1,1,480,1.49,CRD,7.5
VTS,1,1,240,0.68,CRD,4.5
VTS,1,1,240,0.93,CSH,5
VTS,1,1,900,3.43,CSH,13.5
VTS,1,6,720,3.1,CRD,13
VTS,1,6,720,4.82,CSH,16
VTS,1,6,780,2.26,CSH,11.5
VTS,1,6,300,1.77,CSH,7
VTS,1,6,1200,4.86,CSH,19.5
VTS,2,6,1980,21.58,CRD,52
CMT,1,1,176,0.5,CSH,4.5
CMT,1,1,504,1.1,CRD,7.5
