vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,296,0.8,CRD,5.5
CMT,1,2,807,4.9,CSH,16.5
CMT,1,4,1167,6.8,CSH,23
CMT,1,2,233,0.9,CSH,5.5
CMT,1,2,408,2,CSH,8
CMT,1,1,610,0.8,CSH,7.5
CMT,1,2,237,0.6,CSH,5
CMT,1,3,481,2.8,CRD,10
CMT,1,3,440,1.4,CSH,7.5
CMT,1,1,559,3.3,CSH,12
CMT,1,1,398,1.6,CSH,8
CMT,1,2,809,3,CRD,13
CMT,1,2,743,1.3,CSH,9.5
CMT,1,3,364,0.7,CSH,5.5
CMT,1,1,1291,5.7,CSH,20.5
CMT,1,1,938,2.2,CSH,12
VTS,1,6,240,0.68,CRD,5
VTS,1,6,960,4.18,CRD,16
VTS,1,6,360,1.81,CSH,7.5
VTS,1,6,900,3.2,CSH,13.5
VTS,1,6,900,2.92,CSH,12.5
VTS,1,6,1080,5.1,CRD,18.5
VTS,1,6,660,2.41,CSH,10
VTS,1,6,1380,10.39,CRD,30.5
VTS,1,6,780,5.08,CSH,16
VTS,1,6,540,2.21,CSH,9
VTS,1,6,300,0.91,CSH,5.5
VTS,1,6,780,2.36,CRD,11
VTS,1,6,300,1.03,CRD,5.5
CMT,1,1,2014,6.2,CSH,25.5
CMT,1,1,691,2.7,CSH,11
CMT,1,1,269,0.7,CRD,5
CMT,1,1,242,0.7,CRD,5
CMT,1,1,89,0.5,CSH,3.5
CMT,1,1,806,5.6,CSH,18.5
CMT,1,1,970,5,CSH,16.5
CMT,1,1,521,2.7,CSH,10.5
CMT,1,1,239,0.8,CRD,5
CMT,1,1,85,0.5,CSH,3.5
CMT,1,1,440,1.5,CSH,7.5
CMT,1,1,460,1.2,CSH,7
CMT,1,1,688,1.9,CSH,10
VTS,1,1,720,4.41,CRD,14.5
VTS,1,1,240,1.52,CSH,6.5
VTS,1,1,480,2.4,CSH,10
VTS,1,1,1140,11.81,CSH,33
VTS,1,6,300,1.87,CRD,8
VTS,1,6,360,2.85,CRD,9.5
VTS,1,6,600,1.44,CSH,9
VTS,1,6,540,1.36,CSH,7.5
VTS,1,6,540,1.98,CRD,9
VTS,1,6,660,2.68,CRD,10.5
VTS,1,6,240,1.16,CSH,5.5
VTS,1,6,660,2.81,CRD,10.5
VTS,1,6,240,1.07,CRD,5.5
VTS,1,6,300,0.51,CSH,5
CMT,1,1,252,0.7,CSH,5
CMT,1,1,613,1.9,CRD,9.5
CMT,1,1,454,1.9,CRD,8.5
CMT,1,1,287,1.3,CSH,6
CMT,1,1,167,0.4,CSH,4
CMT,1,1,509,1.4,CSH,8
CMT,1,3,417,1.3,CRD,7
CMT,1,4,516,1.2,CSH,7.5
CMT,1,2,662,2.2,CSH,10.5
CMT,1,2,537,1.2,CSH,7.5
CMT,1,2,342,1.2,CSH,6.5
CMT,1,2,415,1.3,CRD,7
CMT,1,2,298,1.4,CSH,6.5
CMT,1,2,806,3,CRD,12.5
CMT,1,1,321,1.1,CRD,6
CMT,1,2,1126,6.2,CSH,20.5
CMT,1,1,2423,2.4,CRD,11.5
CMT,1,2,1137,3.6,CSH,16.5
CMT,1,1,407,1.2,CRD,6.5
CMT,1,4,172,0.6,CSH,4.5
CMT,1,1,153,0.7,CSH,4.5
CMT,1,1,781,5.5,CSH,18
CMT,1,2,455,1.4,CRD,7.5
CMT,1,1,496,3.3,CSH,11.5
CMT,1,2,717,2.2,CRD,10.5
CMT,1,3,710,2.9,CSH,11.5
CMT,1,3,390,0.7,CSH,6
CMT,1,2,409,1.8,CSH,8
CMT,1,1,932,3.3,CRD,14.5
CMT,1,2,285,0.6,CSH,5
CMT,1,4,831,1.9,CRD,10.5
CMT,1,2,387,1.5,CRD,7
CMT,1,2,884,3.7,CRD,14
CMT,1,1,423,1.3,CRD,7
CMT,1,1,765,1.7,CSH,10
CMT,1,1,1480,5.2,CSH,20
CMT,1,1,535,2.3,CRD,9.5
CMT,1,2,256,0.9,CSH,5.5
CMT,1,4,685,2.9,CSH,12
VTS,1,6,540,1.25,CRD,7.5
VTS,1,6,1140,2.01,CSH,13
VTS,1,6,660,2.62,CRD,11
VTS,1,6,360,0.73,CSH,5.5
VTS,1,6,960,3.37,CRD,13.5
VTS,1,6,1380,3.23,CRD,16
VTS,1,6,360,0.92,CRD,6
VTS,1,6,300,1.04,CSH,5.5
VTS,1,1,960,5.4,CRD,18.5
VTS,1,1,600,1.8,CRD,9
VTS,1,6,480,1.37,CSH,7.5
VTS,1,6,600,1.45,CRD,8.5
VTS,1,6,420,1.46,CSH,7.5
VTS,1,6,180,0.54,CSH,4.5
VTS,1,6,240,0.63,CSH,4.5
VTS,1,6,360,1.51,CSH,7
VTS,1,6,120,0.35,CSH,3.5
VTS,1,6,1440,5.27,CSH,19.5
VTS,1,6,420,1.49,CRD,7.5
VTS,1,6,660,1.84,CSH,9.5
VTS,1,6,120,0.64,CRD,4
VTS,1,6,540,1.65,CRD,8.5
VTS,1,6,600,1.94,CRD,9
VTS,1,6,300,1.83,CSH,7
VTS,1,6,540,1.58,CSH,8
VTS,1,6,540,2.04,CRD,9
VTS,1,6,1440,9.65,CRD,29.5
VTS,1,6,360,1.57,CSH,7.5
CMT,1,1,1076,5.2,CSH,18.5
CMT,1,1,524,2,CRD,9
CMT,1,1,807,4.1,CSH,14
CMT,1,1,92,0.5,CSH,3.5
CMT,1,1,189,1.1,CSH,5.5
CMT,1,1,354,1.9,CRD,7.5
CMT,1,1,734,2.9,CRD,12
CMT,1,1,449,1.8,CSH,8
CMT,1,1,534,1.2,CSH,7.5
CMT,1,1,587,1.1,CRD,8
CMT,1,1,212,0.9,CRD,5
CMT,1,2,195,0.8,CSH,5
CMT,1,1,2426,10.5,CRD,37.5
CMT,1,2,510,2.4,CSH,9.5
CMT,2,1,1925,20.5,CRD,52
CMT,1,1,800,4.1,CRD,14.5
CMT,1,2,103,0.3,CSH,3.5
CMT,1,1,214,0.7,CRD,4.5
CMT,1,1,465,1.9,CRD,8.5
CMT,1,4,798,2.4,CSH,11.5
CMT,1,1,308,0.9,CRD,6
CMT,1,1,716,3.1,CRD,12.5
CMT,1,1,961,3.4,CRD,14
CMT,1,2,712,2.1,CSH,10
CMT,1,1,934,6.3,CSH,20
VTS,1,6,780,2.89,CRD,12.5
VTS,1,6,600,1.79,CRD,9
VTS,1,6,540,2.4,CRD,9.5
VTS,1,6,900,2.73,CRD,12.5
VTS,1,6,480,1.47,CRD,7.5
VTS,1,6,180,0.28,CSH,3.5
VTS,1,6,180,0.64,CRD,4.5
VTS,1,6,480,1.2,CRD,7.5
VTS,1,6,1020,1.38,CRD,11.5
VTS,1,6,300,1.21,CSH,6.5
VTS,1,6,120,0.79,CSH,4.5
VTS,1,6,300,0.82,CSH,5.5
VTS,1,6,840,2.29,CRD,11.5
VTS,1,6,360,1.23,CRD,6.5
VTS,1,6,360,1.35,CRD,6.5
VTS,1,6,420,2.46,CSH,9
VTS,1,6,240,0.4,CRD,4
VTS,1,6,240,0.77,CRD,5
VTS,1,6,540,0.47,CSH,7
VTS,2,1,2100,17.65,CSH,52
VTS,1,1,180,0.69,CSH,4.5
VTS,1,1,1440,6.32,CRD,22.5
VTS,1,1,600,4.12,CRD,13.5
VTS,1,1,420,3.21,CRD,10.5
VTS,1,1,720,4.29,CSH,14
VTS,3,6,1800,18.05,CSH,66.5
VTS,1,6,180,0.84,CRD,4.5
VTS,1,6,660,3.24,CSH,11.5
CMT,1,1,353,1.1,CSH,6.5
CMT,1,1,424,0.9,CSH,6.5
CMT,1,1,138,0.7,CSH,4
CMT,1,1,441,1.2,CSH,7
CMT,1,1,536,2.1,CRD,9
CMT,1,1,489,2.6,CSH,9.5
CMT,1,2,549,1.9,CRD,9
CMT,1,1,1372,11,CRD,31.5
CMT,1,1,680,2.9,CSH,11.5
CMT,1,2,316,1.2,CSH,6
CMT,1,4,789,3,CSH,13
CMT,1,2,125,0.4,CSH,3.5
CMT,1,2,1117,6.7,CRD,22.5
CMT,1,2,309,0.6,CSH,5
CMT,1,1,204,0.6,CSH,4.5
CMT,1,1,201,1,CSH,5
CMT,1,1,744,3,CSH,12
CMT,1,1,994,5.8,CSH,19.5
CMT,1,1,816,3.7,CRD,13.5
CMT,1,1,318,1.2,CRD,6.5
CMT,1,2,813,2.6,CRD,12
CMT,1,1,808,1.3,CRD,9.5
CMT,1,2,167,0.5,CRD,4
CMT,1,4,357,0.9,CSH,6
CMT,1,2,667,2.3,CRD,10.5
CMT,1,2,272,0.6,CRD,5
CMT,1,1,268,0.6,CRD,5
CMT,1,1,616,2.1,CRD,9.5
CMT,1,1,156,0.9,CRD,4.5
CMT,1,4,235,0.5,CSH,4.5
CMT,1,3,522,1.1,CRD,7.5
CMT,1,1,242,0.9,CRD,5.5
CMT,1,3,742,2.9,CRD,12
CMT,1,2,278,1.2,CSH,6
CMT,1,1,499,1.3,CSH,7.5
CMT,1,1,515,2.1,CSH,9.5
CMT,1,2,784,1.5,CRD,10
CMT,1,1,981,2.7,CSH,13
CMT,1,1,2077,7.5,CSH,27.5
CMT,2,2,1701,17.3,CSH,52
CMT,1,1,1127,2.1,CRD,13
CMT,1,1,767,1.9,CRD,10
CMT,1,2,656,1.9,CSH,9.5
CMT,1,1,771,1.6,CSH,10
CMT,1,1,718,1.9,CSH,10
CMT,1,2,266,1.1,CRD,5.5
CMT,1,4,171,0.9,CSH,4.5
CMT,1,1,868,3.3,CRD,13.5
CMT,1,1,686,1.9,CRD,10
CMT,1,1,385,1,CRD,6.5
CMT,1,2,199,0.7,CSH,5
CMT,1,1,871,2.3,CRD,11
CMT,1,1,197,0.5,CRD,4.5
CMT,1,1,269,1,CSH,5.5
CMT,1,1,885,2.6,CSH,12.5
CMT,1,1,358,1.3,CSH,7
CMT,1,1,236,0.9,CSH,5.5
CMT,1,1,351,0.9,CRD,6
CMT,1,1,360,1.6,CRD,7
CMT,1,1,754,2.5,CSH,11
CMT,1,1,1628,5.2,CSH,21.5
CMT,1,2,120,0.3,CRD,3.5
CMT,1,2,542,2.8,CSH,10
CMT,1,2,1206,3.9,CSH,17
CMT,1,1,609,2.4,CSH,10.5
CMT,1,1,1227,8.4,CRD,26.5
CMT,1,1,728,4,CSH,14
CMT,1,1,315,1.2,CSH,6
CMT,1,1,1414,4.7,CRD,20
CMT,1,1,207,0.6,CRD,4.5
CMT,1,2,339,1.6,CSH,7.5
CMT,1,2,409,0.7,CSH,6
CMT,1,1,404,1.7,CSH,7.5
CMT,1,2,172,0.7,CSH,4.5
CMT,1,3,789,6.6,CSH,21
CMT,1,3,1494,8.5,CRD,28
CMT,1,2,3770,13.4,CRD,47
CMT,1,1,1267,4.4,CRD,18.5
CMT,1,1,937,8.2,CRD,24.5
CMT,1,1,906,1.2,CRD,11
CMT,1,1,648,2.2,CRD,10
CMT,1,1,487,1.1,CRD,7.5
CMT,1,1,777,3.9,CRD,14
CMT,1,1,520,1.8,CRD,8.5
CMT,1,1,133,0.7,CRD,4
CMT,1,1,1567,8.6,CRD,29
CMT,1,2,1412,5.5,CRD,20.5
CMT,1,1,649,2.6,CRD,10.5
CMT,1,1,532,1.8,CSH,8.5
CMT,1,1,380,1,CSH,6.5
CMT,1,1,225,1.1,CRD,5.5
CMT,1,1,2236,8.1,CRD,31.5
CMT,1,1,814,4.2,CSH,15
CMT,1,4,437,1.8,CSH,8
CMT,1,3,220,0.4,CSH,4.5
CMT,1,3,1016,2.7,CSH,13.5
CMT,1,3,145,0.4,CSH,4
CMT,1,1,835,3.2,CRD,13.5
CMT,1,1,1481,7.2,CRD,25
CMT,1,1,201,0.7,CSH,4.5
CMT,1,1,1334,5.7,CSH,21.5
CMT,1,1,1284,2.2,CSH,15
CMT,1,2,295,0.7,CRD,5.5
CMT,1,1,968,2.3,CSH,12.5
CMT,1,2,2018,10.2,CRD,35
CMT,1,1,878,4.6,CSH,16.5
CMT,1,1,978,4.9,CRD,17.5
CMT,1,2,523,2.2,CRD,9
CMT,1,1,560,1,CRD,7.5
CMT,1,1,604,1.9,CSH,9
CMT,1,1,460,1.1,CSH,7.5
CMT,1,1,1037,2.7,CSH,13.5
CMT,1,1,502,1,CRD,7
CMT,1,1,412,1.3,CRD,7
CMT,1,1,756,4.6,CRD,15.5
CMT,1,2,673,1.5,CRD,9
CMT,1,2,677,1.7,CSH,9
CMT,1,1,250,0.7,CRD,5
CMT,1,2,871,6.3,CRD,20
CMT,1,2,281,0.7,CSH,5
CMT,1,1,154,0.6,CSH,4.5
CMT,1,1,650,2,CRD,10.5
CMT,1,1,755,2.1,CSH,10.5
CMT,1,1,839,4.5,CSH,15
CMT,1,2,563,2.3,CRD,10
CMT,1,1,373,1.1,CSH,6.5
CMT,1,1,162,0.6,CRD,4
CMT,1,2,404,1,CSH,6.5
CMT,1,1,855,3.4,CSH,13.5
CMT,1,1,692,1.8,CRD,9.5
CMT,1,1,438,1.9,CSH,8.5
CMT,1,2,745,3,CRD,12
CMT,1,1,776,2.7,CRD,11
CMT,1,1,277,0.8,CSH,5
CMT,1,2,693,3.9,CSH,13.5
CMT,1,1,414,2,CSH,8.5
CMT,1,1,924,1.6,CRD,11.5
CMT,1,1,252,0.8,CRD,5
CMT,1,1,913,4.6,CRD,16.5
CMT,1,2,676,2.4,CRD,10.5
CMT,1,2,290,0.6,CSH,5.5
CMT,1,2,486,2.8,CRD,10
CMT,1,1,329,0.4,CSH,5
CMT,1,1,1104,4.5,CRD,17
CMT,1,4,746,2.6,CRD,12
CMT,1,1,652,3.3,CSH,12
CMT,1,4,761,1,CRD,9.5
CMT,1,1,207,0.7,CRD,5
CMT,1,1,1234,4.7,CRD,19
CMT,1,1,152,0.4,CSH,4
CMT,1,2,835,6.4,CRD,20
CMT,1,1,926,3.4,CRD,14
CMT,1,1,922,6.3,CRD,20.5
CMT,1,2,1093,4.6,CRD,17.5
CMT,1,2,923,3.5,CRD,14
CMT,1,1,284,1.1,CRD,5.5
CMT,1,1,1295,4.1,CSH,17.5
CMT,1,4,748,5.4,CSH,17
CMT,1,2,359,0.7,CRD,6
CMT,1,3,264,1.1,CSH,5.5
CMT,1,2,369,0.4,CRD,5.5
CMT,1,1,387,0.9,CSH,6
CMT,1,2,394,1.3,CSH,7
CMT,1,1,384,0.8,CRD,6
CMT,1,3,665,3,CSH,12
CMT,1,1,424,1,CRD,6.5
CMT,1,3,379,0.8,CRD,6
CMT,1,1,601,1.9,CRD,9.5
CMT,1,1,581,2.5,CRD,10.5
CMT,1,3,755,2.1,CRD,10.5
CMT,1,1,526,1.4,CSH,7.5
CMT,1,2,1236,4.9,CRD,18.5
CMT,1,1,680,2,CRD,10
CMT,1,2,678,1.6,CRD,9
CMT,1,1,728,2,CRD,10
CMT,1,2,283,0.7,CSH,5.5
CMT,1,3,818,4.6,CRD,15.5
CMT,1,1,786,2.5,CSH,11.5
CMT,1,1,1361,4.6,CSH,19
CMT,1,1,688,4.1,CRD,14.5
CMT,1,1,1004,3.7,CSH,15
CMT,1,2,486,1.5,CSH,8
CMT,1,2,118,0.4,CRD,3.5
CMT,1,2,592,2.9,CRD,11.5
CMT,1,1,289,0.7,CRD,5.5
CMT,1,1,742,3,CRD,12
CMT,1,2,332,0.9,CRD,6
CMT,1,1,273,0.6,CSH,5
CMT,1,1,343,1.6,CSH,7
CMT,1,1,902,8.8,CRD,24.5
CMT,1,2,661,2.9,CSH,11
CMT,1,2,405,1,CRD,6.5
CMT,1,2,251,0.6,CRD,5
CMT,1,1,490,1,CSH,7
CMT,1,1,584,2.2,CRD,9.5
CMT,1,2,270,1,CRD,5.5
CMT,1,1,425,0.8,CSH,6.5
CMT,1,1,317,1.1,CSH,6.5
CMT,1,1,1125,4.1,CRD,18
CMT,1,1,227,0.7,CRD,5
CMT,1,1,383,0.9,CRD,6.5
CMT,1,1,576,1.8,CRD,8.5
CMT,1,2,1406,8,CSH,26.5
CMT,1,1,816,2.3,CRD,11.5
CMT,1,2,635,1.4,CRD,8.5
CMT,1,2,1313,4.7,CRD,19
CMT,1,1,255,0.7,CRD,5
CMT,1,1,1607,8.7,CRD,29
CMT,1,1,452,2.2,CRD,8.5
CMT,1,1,1093,2.9,CRD,14
CMT,1,1,1555,7.4,CRD,25
CMT,1,1,1227,2,CRD,14
CMT,1,1,678,3.3,CSH,12
CMT,1,1,625,2.8,CSH,11
CMT,1,1,440,1.9,CRD,8
CMT,1,2,575,3.1,CRD,12
CMT,1,2,388,0.7,CRD,6
CMT,1,2,1394,6.8,CRD,22.5
CMT,1,4,775,3.3,CRD,12.5
CMT,1,2,400,2.2,CRD,8.5
CMT,1,1,604,1.1,CRD,8
CMT,1,1,628,1.8,CSH,9.5
CMT,1,1,862,3.8,CRD,14.5
CMT,1,2,955,3.5,CSH,14
CMT,1,2,442,0.9,CRD,6.5
CMT,1,1,326,0.7,CRD,5.5
CMT,1,1,277,0.5,CRD,5
CMT,1,1,646,1.5,CSH,9
CMT,1,2,1178,4,CRD,16
CMT,1,2,1472,10.3,CRD,31
CMT,1,1,317,0.8,CSH,6
CMT,1,1,449,1.3,CRD,7
CMT,1,1,223,0.6,CRD,4.5
CMT,1,1,671,3.4,CRD,12
CMT,1,1,809,1.8,CSH,10.5
CMT,1,1,529,1.1,CSH,7.5
CMT,1,2,1220,5.1,CRD,19
CMT,1,1,750,1.9,CRD,10
CMT,1,2,510,1.2,CRD,7.5
CMT,1,1,457,1.6,CSH,8
CMT,1,1,423,2.3,CRD,9
CMT,1,4,418,1.9,CSH,8
CMT,1,2,251,0.7,CRD,5
CMT,1,3,510,1.4,CSH,8
CMT,1,1,734,2.5,CSH,11
CMT,1,1,268,0.6,CSH,5
CMT,1,2,644,3.3,CSH,12.5
CMT,1,3,290,0.8,CRD,5.5
CMT,1,1,265,0.8,CSH,5.5
CMT,1,1,236,0.8,CRD,5
CMT,1,1,181,1.1,CRD,5
CMT,1,1,371,0.9,CRD,6
CMT,1,1,810,3,CSH,12
CMT,1,2,1271,3.4,CRD,16
CMT,1,1,435,1.2,CSH,7
CMT,1,2,1571,4.4,CSH,19
CMT,1,1,1292,4.9,CSH,20
CMT,1,3,646,2.3,CRD,10.5
CMT,1,1,914,1.5,CRD,10.5
CMT,1,1,118,0.5,CSH,4
CMT,1,1,533,1.4,CRD,7.5
CMT,1,2,688,2.2,CRD,10.5
CMT,1,2,411,1.7,CRD,8
CMT,1,1,366,0.8,CSH,6
CMT,1,1,966,2.2,CRD,12
CMT,1,1,385,0.8,CSH,6
CMT,1,1,2044,9.4,CSH,31.5
CMT,1,1,343,1.1,CSH,6
CMT,1,2,261,0.8,CRD,5
CMT,1,1,457,1.2,CRD,7.5
CMT,1,1,407,1.3,CRD,7
CMT,1,1,718,2.5,CRD,11
CMT,1,2,954,2.9,CSH,12.5
CMT,1,1,340,0.8,CRD,6
CMT,1,2,1174,9.3,CSH,28.5
CMT,1,1,260,0.5,CRD,5
CMT,1,2,305,0.7,CSH,5.5
CMT,1,2,914,2.6,CRD,12.5
CMT,1,1,587,2.3,CRD,10
CMT,1,1,155,0.5,CSH,4
CMT,1,1,539,1.4,CRD,8
CMT,1,1,237,1.2,CRD,5.5
CMT,1,1,325,1.1,CSH,6.5
CMT,1,2,870,2.4,CSH,11.5
CMT,1,2,1340,5.9,CSH,21.5
CMT,1,1,953,6.5,CRD,21
VTS,1,6,120,0.31,CSH,3.5
VTS,1,6,300,0.72,CRD,5.5
VTS,1,6,480,1.34,CRD,7.5
VTS,1,6,480,0.9,CRD,6.5
VTS,1,6,420,0.84,CSH,6.5
VTS,1,6,360,0.98,CSH,6
VTS,1,6,420,1.14,CRD,6.5
VTS,1,6,300,1.07,CRD,6
VTS,1,6,840,2.39,CRD,11.5
CMT,1,1,853,4.6,CRD,15.5
CMT,1,1,277,0.6,CSH,5
CMT,1,1,257,0.9,CRD,5.5
CMT,1,1,974,6.6,CSH,21
CMT,1,1,353,1,CSH,6.5
CMT,1,1,349,1.1,CRD,6.5
CMT,1,1,543,2.1,CRD,9.5
CMT,1,1,348,2.2,CRD,8.5
CMT,1,1,486,1.2,CSH,7.5
CMT,1,1,486,1.9,CSH,8.5
CMT,1,1,516,1.4,CSH,8
CMT,1,1,655,2.2,CSH,10
CMT,1,1,627,1.4,CRD,8.5
CMT,1,1,143,0.5,CSH,4
CMT,1,2,115,0.6,CRD,4
CMT,1,1,456,2.8,CRD,10
CMT,1,1,764,5.2,CRD,17
CMT,1,1,677,3.5,CSH,12.5
CMT,1,1,679,2.8,CRD,11.5
CMT,1,1,508,2.6,CSH,10
CMT,1,2,562,1.7,CRD,9.5
CMT,1,2,246,0.7,CSH,5
CMT,1,1,357,1.2,CSH,7
CMT,1,1,134,0.4,CSH,3.5
CMT,1,2,826,2.6,CSH,12
CMT,1,2,743,2.6,CSH,11
CMT,1,1,166,0.5,CSH,4
CMT,1,2,265,1,CSH,5.5
CMT,1,1,1135,5.2,CRD,19
CMT,1,1,548,2.9,CRD,11
CMT,1,1,616,2.5,CSH,10
CMT,1,1,532,1.9,CSH,9
CMT,1,1,1260,6.2,CSH,21
CMT,1,1,223,0.7,CSH,4.5
CMT,1,1,98,0.2,CRD,3
CMT,1,1,1320,6.5,CRD,22.5
CMT,1,1,549,3,CSH,11.5
CMT,1,3,551,1.9,CSH,8.5
CMT,1,2,1302,6.5,CRD,21.5
CMT,1,1,204,0.9,CRD,5
CMT,1,1,823,2.3,CSH,11
CMT,1,1,491,1.5,CRD,7.5
CMT,1,1,951,3.1,CRD,14
CMT,1,2,410,1.2,CRD,7
CMT,1,1,924,1.8,CSH,11
CMT,1,1,774,5.2,CSH,17.5
CMT,1,1,1229,8.4,CRD,26.5
CMT,1,1,651,2.2,CRD,10
CMT,1,2,652,3.5,CSH,12
CMT,1,1,249,1,CSH,5.5
CMT,1,2,461,3.2,CRD,10.5
CMT,1,4,283,1.1,CSH,6
CMT,1,1,1624,5.8,CRD,23
CMT,1,1,927,3.9,CRD,14.5
CMT,1,1,576,2.6,CRD,10.5
CMT,1,1,275,0.8,CSH,5
CMT,1,1,187,0.7,CSH,4.5
CMT,1,1,172,0.4,CSH,4
CMT,1,1,455,1.7,CSH,8.5
CMT,1,2,1169,3.2,CRD,16
CMT,1,3,1178,4.7,CRD,18.5
CMT,1,1,396,0.9,CSH,6
CMT,1,1,1055,2.9,CRD,13.5
CMT,1,1,439,2.1,CSH,9
CMT,1,1,435,0.8,CSH,6
CMT,1,1,639,1.4,CSH,9
CMT,1,1,217,0.8,CSH,5
CMT,1,1,78,0.3,CRD,3
CMT,1,1,159,0.3,CRD,4
CMT,1,1,1327,3.9,CRD,17
CMT,1,1,512,1.3,CSH,7.5
CMT,1,2,1196,5.2,CRD,19.5
CMT,1,1,1226,1.5,CRD,13.5
CMT,1,3,1453,3.6,CSH,17
CMT,1,1,417,1.3,CRD,7
CMT,1,1,447,1.6,CRD,8
CMT,1,1,759,2.6,CSH,11.5
CMT,1,1,598,1,CSH,8
CMT,1,1,315,0.7,CRD,5.5
CMT,1,1,818,2.5,CSH,11.5
CMT,1,1,716,3.3,CRD,13
CMT,1,1,902,2.4,CRD,12
CMT,1,1,1960,5.3,CRD,24
CMT,1,2,831,2.2,CSH,11
CMT,1,2,1233,6.5,CRD,22.5
CMT,1,4,696,2.6,CRD,11
CMT,1,2,632,1.6,CRD,9
CMT,1,4,1177,3.7,CSH,16
CMT,1,1,968,4.7,CSH,17.5
CMT,1,1,1071,6.3,CRD,20.5
CMT,1,1,523,1.6,CRD,8
CMT,1,1,359,1.1,CRD,6
CMT,1,3,369,1.6,CRD,7.5
CMT,1,1,739,1.8,CRD,9.5
CMT,1,1,456,1.8,CSH,8.5
CMT,1,1,713,2.1,CSH,10.5
CMT,1,4,257,0.6,CSH,4.5
CMT,1,1,387,1.1,CSH,6.5
CMT,1,1,595,1.4,CSH,8.5
CMT,1,1,512,1.9,CSH,8.5
CMT,1,2,766,2.6,CRD,11.5
CMT,1,3,377,0.9,CSH,6
CMT,1,1,837,2.9,CSH,13
CMT,1,1,444,1.9,CRD,8.5
CMT,1,2,703,2.3,CRD,10.5
CMT,1,1,529,1.8,CSH,8.5
CMT,1,1,623,2.4,CSH,10
CMT,1,2,285,0.7,CRD,5
CMT,1,2,343,0.9,CRD,6
CMT,1,2,308,0.8,CRD,5.5
CMT,1,2,746,3.9,CRD,14.5
CMT,1,1,370,1.7,CRD,7.5
CMT,1,1,502,1.8,CRD,8.5
CMT,1,1,1274,4,CRD,17
CMT,1,1,976,4,CSH,15.5
CMT,1,1,429,1.7,CRD,8
CMT,1,1,810,2.4,CSH,11.5
CMT,1,2,950,4.6,CRD,17
CMT,1,2,658,1.3,CSH,9
CMT,1,2,268,0.6,CRD,5
CMT,1,2,348,0.2,CRD,5
CMT,1,1,1227,6.2,CRD,21.5
CMT,1,2,453,1.3,CRD,7.5
CMT,1,1,358,1,CSH,6
CMT,1,2,529,1.9,CSH,8
CMT,1,2,876,3,CSH,13
CMT,1,3,396,0.8,CSH,6
CMT,1,1,599,3,CRD,11.5
CMT,1,2,496,1.6,CRD,8
CMT,1,2,587,2,CRD,9
CMT,1,1,370,1.5,CRD,7
CMT,1,2,947,3.7,CRD,14
CMT,1,1,547,3.2,CSH,11
CMT,1,1,855,5.7,CRD,18.5
CMT,1,1,544,1.9,CRD,8.5
CMT,1,1,98,0.6,CSH,4
CMT,1,1,116,0.6,CRD,4.5
CMT,1,1,969,1.4,CSH,11.5
CMT,1,4,357,1,CRD,6.5
CMT,1,2,1021,5.3,CRD,19
CMT,1,1,2921,4.4,CRD,29
CMT,1,4,519,1.4,CSH,7.5
CMT,1,1,386,1,CSH,6
CMT,1,2,137,0.4,CRD,4
CMT,1,2,991,5.4,CRD,18
CMT,1,1,492,1.1,CRD,7.5
CMT,1,2,1556,5.8,CRD,22.5
CMT,1,1,196,0.2,CSH,4
CMT,1,1,331,0.7,CRD,5.5
CMT,1,1,391,1.2,CSH,6.5
CMT,1,1,771,1.8,CSH,10
CMT,1,2,339,1.1,CRD,6
CMT,1,1,462,1.2,CRD,7.5
CMT,1,1,421,1.1,CRD,7
CMT,1,2,1066,3.9,CRD,15.5
CMT,1,1,1270,2.5,CRD,13.5
CMT,1,2,1610,3.9,CSH,18
CMT,1,4,642,0.9,CSH,8
CMT,1,2,410,1.8,CRD,8
CMT,1,1,1899,13.1,CRD,38
CMT,1,3,1476,9.1,CRD,29
CMT,1,1,622,2,CRD,9
CMT,1,3,455,1.4,CSH,7
CMT,1,1,94,0.5,CRD,3.5
CMT,1,2,247,0.6,CSH,5
CMT,1,2,537,1.4,CSH,8
CMT,1,1,78,0.2,CRD,3
CMT,1,1,728,1.8,CRD,10
CMT,1,1,989,4.4,CSH,17
CMT,1,2,717,3.1,CRD,12
CMT,1,1,357,1.3,CRD,6.5
CMT,1,2,344,1.4,CSH,7
CMT,1,3,790,2,CSH,10.5
CMT,1,1,301,0.6,CSH,5
CMT,1,1,252,1,CSH,6
CMT,1,2,200,0.5,CSH,4.5
CMT,1,1,1411,5.9,CSH,22
CMT,1,1,471,0.9,CSH,7
CMT,1,1,369,1,CSH,6.5
CMT,1,1,431,2.3,CSH,9
CMT,1,1,328,0.3,CSH,5
CMT,1,2,455,0.9,CRD,7
CMT,1,1,605,2,CSH,9
CMT,1,3,378,1.6,CSH,7.5
CMT,1,2,1445,3.4,CRD,17.5
CMT,1,1,2497,17.5,CRD,51.5
CMT,1,1,645,1.3,CSH,8
CMT,1,3,767,2.1,CRD,10.5
CMT,1,4,457,0.4,CRD,6
CMT,1,3,593,3.3,CRD,11.5
CMT,1,2,826,3.6,CRD,13.5
CMT,1,1,807,2,CRD,10.5
CMT,1,3,947,1,CSH,10.5
CMT,1,2,373,1.3,CRD,6.5
